order_id,customer_id,order_date,category,quantity,unit_price,revenue,margin,discount,returned,region,channel,segment
O008047,C1598,2023-04-01,Clothing,2,22.18,44.35,24.39,2.22,False,North,App,Regular
O007431,C1470,2024-09-19,Clothing,2,50.09,100.18,55.1,15.03,False,South,Partner,Regular
O000686,C0127,2023-04-20,Electronics,1,283.07,283.07,62.28,0.0,False,West,App,Regular
O007269,C1447,2024-10-07,Clothing,1,104.78,104.78,57.63,0.0,False,Central,Online,Regular
O008260,C1650,2024-11-15,Electronics,1,147.81,192.16,42.28,38.43,False,East,Retail,Regular
O005661,C1123,2024-12-01,Home & Kitchen,1,5.0,6.5,2.73,0.0,False,West,Online,Premium
O009630,C1934,2023-08-12,Electronics,1,260.79,260.79,57.37,0.0,False,North,Online,Occasional
O004032,C0816,2024-08-30,Sports,1,46.52,46.52,17.68,9.3,False,East,Online,Regular
O009692,C1941,2023-10-06,Beauty,2,39.2,78.4,48.61,7.84,False,West,Online,Regular
O003439,C0687,2023-10-30,Home & Kitchen,1,5.0,5.0,2.1,0.0,False,East,App,Premium
O005273,C1045,2024-04-12,Home & Kitchen,1,11.61,11.61,4.88,2.32,False,North,Partner,Premium
O004430,C0891,2024-10-28,Sports,1,186.27,186.27,70.78,0.0,False,North,App,Premium
O008254,C1647,2024-06-10,Clothing,2,66.66,133.33,73.33,0.0,False,West,Partner,Regular
O007297,C1449,2023-03-21,Home & Kitchen,1,208.15,208.15,87.42,10.41,False,North,Online,Regular
O007176,C1430,2024-05-10,Clothing,1,75.12,75.12,41.32,15.02,False,East,Retail,Premium
O009710,C1945,2024-04-16,Electronics,1,571.85,571.85,125.81,57.18,False,West,Online,Premium
O001550,C0296,2024-12-29,Electronics,1,590.94,768.23,169.01,115.23,False,West,Online,Premium
O002879,C0568,2023-01-12,Electronics,1,259.28,220.39,48.49,33.06,False,East,Partner,Premium
O001761,C0336,2023-10-01,Beauty,1,33.23,33.23,20.6,6.65,False,Central,Partner,Premium
O001696,C0326,2024-06-18,Electronics,1,740.16,740.16,162.84,0.0,False,North,Online,Regular
O000153,C0031,2023-08-19,Clothing,1,29.73,29.73,16.35,0.0,False,East,Online,Premium
O003159,C0624,2024-05-22,Electronics,1,465.25,465.25,102.36,93.05,False,West,Retail,Regular
O001104,C0211,2023-07-27,Home & Kitchen,1,113.42,113.42,47.64,0.0,False,North,Online,Premium
O005147,C1023,2024-08-13,Beauty,1,70.15,70.15,43.49,3.51,False,South,App,Premium
O007448,C1475,2023-01-15,Electronics,1,477.43,405.82,89.28,60.87,False,South,Partner,Premium
O005016,C1002,2024-12-27,Clothing,1,50.55,65.71,36.14,0.0,False,East,App,Premium
O008413,C1693,2024-07-05,Sports,2,149.62,299.25,113.72,44.89,False,North,Online,Regular
O009843,C1967,2024-03-22,Sports,1,20.37,20.37,7.74,1.02,False,South,App,Premium
O004016,C0812,2024-10-18,Home & Kitchen,1,181.05,181.05,76.04,0.0,False,West,App,Regular
O003321,C0660,2023-11-26,Home & Kitchen,1,109.43,142.26,59.75,28.45,False,North,Online,Premium
O004454,C0898,2024-04-01,Clothing,1,56.17,56.17,30.89,0.0,False,Central,Online,Regular
O005051,C1004,2023-07-24,Beauty,1,28.4,28.4,17.61,0.0,False,East,Partner,Premium
O006882,C1377,2023-02-04,Clothing,2,85.84,145.93,80.26,0.0,False,East,Online,Occasional
O005546,C1109,2023-09-23,Home & Kitchen,1,116.42,116.42,48.9,0.0,False,North,App,Premium
O005241,C1037,2023-07-16,Beauty,1,25.39,25.39,15.74,0.0,False,South,Online,Premium
O002450,C0479,2024-09-05,Home & Kitchen,1,52.31,52.31,21.97,10.46,False,South,Online,Regular
O008859,C1780,2024-11-15,Clothing,1,48.38,62.9,34.6,0.0,False,East,App,Premium
O002652,C0529,2023-04-21,Sports,1,206.45,206.45,78.45,0.0,False,Central,App,Premium
O004058,C0821,2023-09-30,Sports,1,84.43,84.43,32.08,0.0,False,West,Partner,Regular
O004973,C0994,2024-02-13,Clothing,1,89.95,76.45,42.05,7.64,False,South,App,Premium
O002723,C0543,2024-05-29,Electronics,1,364.2,364.2,80.12,72.84,False,South,App,Premium
O003059,C0601,2024-09-18,Electronics,1,376.45,376.45,82.82,37.65,False,East,Retail,Premium
O009851,C1967,2023-08-08,Beauty,1,35.7,35.7,22.13,1.78,False,South,App,Premium
O003425,C0684,2024-08-28,Sports,1,156.2,156.2,59.36,0.0,True,South,App,Regular
O001688,C0324,2024-11-03,Electronics,2,450.61,1171.58,257.75,0.0,False,Central,App,Regular
O008480,C1710,2023-11-18,Electronics,1,559.67,727.57,160.07,0.0,False,Central,Retail,Regular
O004366,C0881,2024-04-30,Clothing,1,49.1,49.1,27.01,0.0,False,South,App,Regular
O008071,C1606,2023-02-19,Home & Kitchen,1,84.61,71.92,30.21,14.38,False,North,Partner,Regular
O006027,C1194,2024-06-19,Electronics,1,388.38,388.38,85.44,77.68,False,East,Online,Premium
O003822,C0772,2023-11-07,Beauty,1,14.0,18.2,11.28,2.73,False,North,Retail,Regular
O009654,C1937,2024-06-27,Home & Kitchen,1,140.85,140.85,59.16,28.17,True,East,Online,Regular
O007131,C1418,2024-07-25,Sports,1,5.0,5.0,1.9,0.75,False,East,Online,Premium
O003403,C0675,2024-12-09,Clothing,1,25.26,32.84,18.06,3.28,False,North,Online,Regular
O000348,C0069,2024-10-18,Sports,1,169.23,169.23,64.31,16.92,False,North,App,Regular
O009377,C1881,2024-03-31,Sports,1,65.32,65.32,24.82,0.0,False,South,App,Occasional
O002748,C0547,2023-02-09,Home & Kitchen,2,112.35,191.0,80.22,19.1,False,North,App,Regular
O006118,C1206,2023-07-23,Home & Kitchen,1,155.12,155.12,65.15,0.0,False,East,Retail,Premium
O008677,C1746,2024-05-15,Home & Kitchen,1,152.93,152.93,64.23,0.0,False,South,Online,Regular
O002612,C0521,2023-11-25,Electronics,1,481.75,626.28,137.78,0.0,False,Central,App,Premium
O009446,C1894,2023-11-07,Electronics,1,461.24,599.61,131.91,119.92,False,North,Online,Premium
O008668,C1745,2024-09-06,Electronics,1,582.03,582.03,128.05,0.0,False,Central,Online,Premium
O005885,C1167,2023-01-03,Clothing,1,90.57,76.98,42.34,15.4,False,North,Partner,Premium
O005047,C1004,2023-01-05,Sports,2,113.93,193.69,73.6,0.0,False,East,Partner,Premium
O007678,C1525,2023-04-14,Sports,1,151.68,151.68,57.64,7.58,False,West,Online,Regular
O004785,C0957,2024-05-07,Sports,1,95.7,95.7,36.37,14.36,False,North,Online,Premium
O006830,C1364,2024-07-16,Home & Kitchen,2,105.1,210.19,88.28,0.0,False,North,Online,Regular
O000765,C0141,2023-01-24,Sports,1,179.14,152.27,57.86,30.45,False,West,App,Premium
O002151,C0414,2024-04-10,Clothing,1,96.98,96.98,53.34,4.85,False,Central,Retail,Regular
O008132,C1625,2023-05-07,Beauty,1,56.95,56.95,35.31,11.39,False,North,Online,Regular
O004052,C0819,2024-06-22,Electronics,1,580.37,580.37,127.68,29.02,False,West,Retail,Premium
O007181,C1430,2024-06-03,Clothing,1,72.34,72.34,39.79,0.0,False,East,Retail,Premium
O008768,C1762,2023-05-09,Electronics,1,256.46,256.46,56.42,51.29,False,East,Partner,Premium
O005183,C1029,2024-01-30,Beauty,2,34.37,58.42,36.22,5.84,False,East,Online,Premium
O000454,C0088,2023-06-08,Clothing,1,115.62,115.62,63.59,0.0,False,Central,Partner,Regular
O006887,C1378,2024-09-16,Electronics,2,71.41,142.82,31.42,7.14,True,West,Retail,Regular
O005608,C1117,2024-10-08,Clothing,1,68.51,68.51,37.68,6.85,False,East,Online,Premium
O005474,C1096,2024-03-09,Beauty,1,27.35,27.35,16.96,4.1,False,East,Retail,Premium
O001481,C0278,2023-04-10,Home & Kitchen,1,182.08,182.08,76.47,9.1,False,West,Online,Regular
O007160,C1425,2024-11-15,Electronics,1,399.08,518.81,114.14,25.94,True,South,Online,Occasional
O008128,C1624,2023-10-05,Home & Kitchen,1,107.53,107.53,45.16,0.0,False,Central,Online,Regular
O000595,C0109,2023-02-02,Clothing,2,68.73,116.84,64.26,0.0,False,North,Online,Premium
O005020,C1002,2023-03-26,Sports,1,124.92,124.92,47.47,12.49,False,East,App,Premium
O008408,C1692,2023-12-23,Home & Kitchen,3,125.22,488.35,205.11,97.67,False,South,Online,Regular
O000713,C0132,2024-02-23,Home & Kitchen,1,161.9,137.62,57.8,20.64,False,South,App,Premium
O005693,C1125,2024-10-10,Electronics,1,622.56,622.56,136.96,0.0,False,Central,Online,Premium
O008475,C1709,2024-12-20,Sports,3,150.31,586.19,222.75,0.0,False,East,App,Regular
O000226,C0042,2023-10-23,Sports,1,164.87,164.87,62.65,0.0,False,East,Online,Premium
O006103,C1204,2023-01-24,Clothing,2,93.18,158.41,87.13,31.68,False,Central,Online,Premium
O005023,C1002,2023-05-24,Clothing,1,47.68,47.68,26.22,2.38,False,East,App,Premium
O002400,C0470,2024-11-12,Home & Kitchen,2,159.72,415.28,174.42,0.0,False,West,App,Premium
O000489,C0095,2024-12-14,Sports,1,16.33,21.22,8.06,1.06,False,West,Online,Occasional
O002982,C0585,2024-12-07,Home & Kitchen,1,111.75,145.27,61.01,21.79,False,North,Retail,Regular
O000568,C0105,2023-03-03,Clothing,2,69.44,138.88,76.38,13.89,False,Central,Online,Premium
O008935,C1799,2024-04-25,Sports,2,238.6,477.2,181.34,0.0,True,East,App,Occasional
O001653,C0315,2024-06-01,Home & Kitchen,1,26.93,26.93,11.31,5.39,False,Central,Partner,Regular
O000996,C0191,2023-03-26,Beauty,1,21.28,21.28,13.19,3.19,False,South,Online,Regular
O001536,C0292,2023-02-16,Sports,1,37.57,31.94,12.14,0.0,False,Central,App,Regular
O000494,C0097,2023-09-04,Sports,1,225.35,225.35,85.63,45.07,False,North,Partner,Regular
O006307,C1249,2023-10-06,Sports,1,201.38,201.38,76.52,40.28,False,South,Online,Regular
O007755,C1537,2023-08-05,Clothing,1,45.93,45.93,25.26,0.0,False,East,Online,Premium
O000106,C0020,2024-04-01,Sports,1,51.1,51.1,19.42,0.0,False,South,Online,Premium
O003839,C0774,2023-10-19,Beauty,1,67.77,67.77,42.02,0.0,False,South,Retail,Premium
O007968,C1582,2023-07-06,Sports,1,81.23,81.23,30.87,4.06,False,Central,Online,Regular
O000290,C0056,2024-11-28,Beauty,1,38.47,50.01,31.01,7.5,False,East,App,Regular
O007362,C1457,2023-10-11,Sports,1,81.81,81.81,31.09,16.36,False,South,Retail,Regular
O005928,C1174,2023-05-22,Electronics,1,241.94,241.94,53.23,0.0,False,West,Retail,Premium
O007054,C1407,2023-02-16,Sports,1,45.43,38.61,14.67,0.0,False,West,App,Regular
O005686,C1125,2023-07-16,Beauty,1,32.43,32.43,20.11,0.0,False,Central,Online,Premium
O002087,C0401,2023-09-17,Clothing,1,113.87,113.87,62.63,0.0,False,North,Partner,Premium
O000502,C0098,2023-09-19,Clothing,2,54.13,108.26,59.54,0.0,False,South,Partner,Premium
O009410,C1888,2024-12-16,Home & Kitchen,1,36.77,47.79,20.07,2.39,False,East,App,Regular
O009238,C1853,2024-12-09,Electronics,1,245.63,319.32,70.25,0.0,False,East,Retail,Regular
O008727,C1756,2023-04-25,Sports,2,201.57,403.14,153.19,60.47,False,Central,Online,Premium
O005915,C1173,2023-03-31,Beauty,2,45.76,91.51,56.74,0.0,False,South,Retail,Occasional
O007044,C1406,2024-06-26,Electronics,2,109.52,219.04,48.19,10.95,False,East,App,Regular
O000623,C0113,2024-07-07,Clothing,1,54.05,54.05,29.73,0.0,False,East,Partner,Premium
O000969,C0187,2023-07-30,Clothing,1,51.37,51.37,28.25,5.14,False,Central,App,Occasional
O001063,C0203,2024-04-12,Sports,1,78.09,78.09,29.67,0.0,True,North,Retail,Regular
O006864,C1372,2024-06-23,Home & Kitchen,1,141.45,141.45,59.41,0.0,False,North,App,Regular
O007174,C1430,2024-12-14,Clothing,1,44.17,57.41,31.58,2.87,False,East,Retail,Premium
O004112,C0825,2023-06-18,Beauty,1,58.44,58.44,36.23,0.0,False,North,Online,Premium
O000907,C0167,2023-12-18,Home & Kitchen,1,171.79,223.33,93.8,33.5,False,Central,Online,Occasional
O001378,C0262,2023-10-15,Sports,2,123.2,246.41,93.64,49.28,True,South,App,Regular
O009771,C1955,2024-09-19,Electronics,1,467.47,467.47,102.84,23.37,False,North,Retail,Premium
O005103,C1013,2023-05-08,Sports,1,168.44,168.44,64.01,0.0,True,West,Online,Regular
O005725,C1133,2023-03-31,Electronics,1,244.27,244.27,53.74,0.0,False,South,Partner,Premium
O002360,C0464,2024-10-26,Clothing,2,16.29,32.58,17.92,4.89,False,North,Retail,Premium
O001874,C0355,2024-12-18,Home & Kitchen,1,44.81,58.25,24.46,11.65,False,East,App,Regular
O006694,C1334,2024-04-24,Beauty,1,86.96,86.96,53.92,13.04,False,North,Retail,Regular
O000954,C0183,2024-09-22,Sports,1,5.0,5.0,1.9,0.75,False,South,Online,Regular
O000672,C0122,2023-06-23,Beauty,1,15.84,15.84,9.82,2.38,True,South,Retail,Premium
O000287,C0056,2024-06-29,Beauty,1,50.59,50.59,31.37,0.0,False,East,App,Regular
O007830,C1550,2024-05-07,Sports,2,86.57,173.13,65.79,34.63,False,East,App,Regular
O009770,C1955,2024-02-18,Clothing,1,73.89,62.81,34.55,0.0,False,North,Retail,Premium
O007036,C1404,2024-07-21,Clothing,1,110.66,110.66,60.86,16.6,False,North,Online,Premium
O006566,C1311,2023-10-23,Home & Kitchen,1,108.72,108.72,45.66,0.0,False,North,Online,Regular
O008538,C1718,2023-12-30,Clothing,2,88.65,230.48,126.76,0.0,False,East,App,Regular
O006733,C1342,2023-03-05,Beauty,1,68.04,68.04,42.18,6.8,False,North,Online,Regular
O003868,C0779,2023-04-11,Sports,1,136.33,136.33,51.81,27.27,False,North,Retail,Regular
O008276,C1655,2024-02-12,Clothing,1,17.26,14.67,8.07,2.93,False,North,Retail,Regular
O004559,C0920,2023-07-27,Beauty,1,46.09,46.09,28.58,0.0,False,West,Online,Occasional
O008914,C1794,2023-06-09,Sports,1,10.6,10.6,4.03,1.06,False,South,App,Regular
O003592,C0716,2023-12-20,Clothing,1,44.08,57.31,31.52,0.0,False,North,App,Regular
O000252,C0047,2024-05-16,Beauty,2,62.75,125.5,77.81,18.82,False,South,App,Regular
O005345,C1064,2024-07-02,Home & Kitchen,1,105.88,105.88,44.47,0.0,False,North,Online,Regular
O008082,C1611,2023-03-19,Electronics,1,216.48,216.48,47.63,21.65,False,North,App,Regular
O007253,C1445,2024-07-28,Electronics,2,243.24,486.47,107.02,0.0,False,West,Online,Premium
O001270,C0240,2023-09-25,Sports,2,98.81,197.62,75.1,0.0,False,West,Online,Premium
O004104,C0825,2023-11-17,Electronics,1,217.38,282.59,62.17,0.0,False,North,Online,Premium
O003696,C0742,2023-05-12,Sports,3,13.3,39.91,15.17,7.98,True,North,App,Regular
O005373,C1072,2023-12-08,Sports,1,162.26,210.94,80.16,0.0,False,Central,App,Regular
O005450,C1091,2024-02-20,Beauty,1,21.33,18.13,11.24,3.63,False,North,Retail,Regular
O008409,C1692,2023-06-26,Home & Kitchen,1,99.24,99.24,41.68,19.85,False,South,Online,Regular
O004122,C0828,2024-04-23,Clothing,1,15.66,15.66,8.61,0.78,False,South,Retail,Regular
O000171,C0035,2024-10-28,Home & Kitchen,1,193.78,193.78,81.39,0.0,True,North,App,Regular
O006477,C1294,2023-08-20,Electronics,2,427.91,855.82,188.28,85.58,True,North,Partner,Regular
O003789,C0765,2024-06-07,Home & Kitchen,1,70.22,70.22,29.49,0.0,False,East,Online,Regular
O002156,C0415,2023-03-16,Sports,1,5.0,5.0,1.9,0.5,False,East,App,Premium
O004666,C0935,2023-10-08,Sports,1,39.98,39.98,15.19,0.0,False,South,App,Regular
O007569,C1499,2024-01-19,Electronics,1,277.91,236.22,51.97,0.0,False,West,Online,Regular
O004409,C0888,2023-03-28,Home & Kitchen,1,204.06,204.06,85.71,0.0,False,East,App,Premium
O005372,C1072,2024-01-21,Clothing,1,99.42,84.51,46.48,0.0,False,Central,App,Regular
O002419,C0473,2023-02-13,Home & Kitchen,1,179.35,152.45,64.03,15.24,False,East,Online,Premium
O007682,C1525,2023-11-06,Beauty,1,49.55,64.42,39.94,3.22,False,West,Online,Regular
O009590,C1929,2024-01-28,Beauty,1,44.64,37.94,23.52,0.0,False,East,App,Premium
O008818,C1771,2023-04-03,Home & Kitchen,1,8.48,8.48,3.56,0.0,False,North,Retail,Regular
O002904,C0570,2024-11-25,Beauty,1,50.06,65.07,40.34,0.0,True,West,App,Premium
O002282,C0448,2024-08-08,Beauty,1,70.88,70.88,43.95,3.54,False,West,Online,Premium
O008235,C1644,2024-08-16,Clothing,2,116.82,233.63,128.5,35.04,False,South,Online,Premium
O001619,C0309,2023-05-16,Home & Kitchen,1,84.93,84.93,35.67,12.74,False,West,Online,Regular
O007872,C1558,2024-12-12,Clothing,2,60.54,157.41,86.58,0.0,False,West,App,Premium
O004429,C0891,2023-02-18,Electronics,1,444.31,377.66,83.09,75.53,False,North,App,Premium
O009564,C1925,2023-05-03,Electronics,1,417.94,417.94,91.95,0.0,True,West,Retail,Regular
O006516,C1301,2023-04-07,Home & Kitchen,1,124.52,124.52,52.3,0.0,False,West,Retail,Premium
O003995,C0806,2023-08-04,Electronics,1,193.69,193.69,42.61,38.74,False,West,Online,Regular
O007023,C1403,2024-08-21,Electronics,1,237.06,237.06,52.15,35.56,False,North,Partner,Regular
O004788,C0957,2024-02-14,Sports,1,39.71,33.75,12.82,0.0,False,North,Online,Premium
O000239,C0044,2023-02-11,Beauty,1,23.22,19.74,12.24,0.0,False,South,Online,Premium
O007777,C1543,2023-12-09,Home & Kitchen,1,108.01,140.42,58.98,28.08,False,Central,Online,Premium
O005823,C1147,2023-03-13,Clothing,2,81.97,163.93,90.16,0.0,False,South,Online,Premium
O007327,C1453,2023-11-22,Clothing,1,112.52,146.28,80.45,7.31,False,West,Online,Regular
O000152,C0031,2023-11-27,Home & Kitchen,1,99.03,128.73,54.07,19.31,False,East,Online,Premium
O009368,C1878,2023-11-14,Clothing,1,16.61,21.59,11.87,2.16,False,West,Retail,Regular
O007819,C1549,2024-04-18,Sports,3,89.0,267.0,101.46,40.05,False,South,Partner,Premium
O008319,C1668,2023-05-24,Electronics,2,362.8,725.59,159.63,36.28,False,Central,Online,Regular
O006481,C1294,2023-08-14,Beauty,1,48.05,48.05,29.79,7.21,False,North,Partner,Regular
O008013,C1589,2024-12-22,Sports,1,132.66,172.45,65.53,0.0,False,South,Retail,Regular
O001702,C0328,2023-07-20,Home & Kitchen,1,56.36,56.36,23.67,0.0,False,South,Online,Regular
O005217,C1031,2024-02-26,Clothing,1,110.83,94.21,51.82,18.84,False,North,App,Premium
O009822,C1960,2023-01-23,Electronics,1,308.62,262.32,57.71,13.12,False,East,Online,Regular
O008062,C1603,2024-01-06,Electronics,1,486.75,413.74,91.02,0.0,False,North,App,Regular
O003240,C0643,2023-04-19,Sports,2,183.0,366.0,139.08,18.3,False,North,Online,Occasional
O001123,C0212,2024-02-10,Clothing,2,109.49,186.13,102.37,18.61,False,North,App,Premium
O005589,C1114,2024-06-24,Home & Kitchen,1,134.62,134.62,56.54,20.19,False,Central,Retail,Regular
O003855,C0776,2023-11-09,Electronics,1,338.03,439.43,96.67,0.0,False,South,App,Premium
O001431,C0267,2024-04-30,Home & Kitchen,1,12.12,12.12,5.09,0.0,False,South,App,Premium
O007996,C1586,2024-09-01,Beauty,1,64.15,64.15,39.77,12.83,False,Central,Online,Premium
O009499,C1908,2024-12-05,Sports,2,50.94,132.45,50.33,13.24,False,West,Online,Occasional
O003320,C0660,2024-07-12,Clothing,2,6.17,12.34,6.79,0.0,False,North,Online,Premium
O008098,C1615,2024-04-09,Home & Kitchen,1,147.75,147.75,62.06,14.78,False,East,Partner,Regular
O004457,C0898,2024-08-25,Beauty,1,27.16,27.16,16.84,2.72,False,Central,Online,Regular
O009152,C1839,2024-07-17,Beauty,2,39.47,78.93,48.94,0.0,False,North,Online,Premium
O006407,C1279,2024-08-14,Home & Kitchen,1,110.82,110.82,46.54,5.54,False,South,Online,Regular
O002010,C0385,2023-12-05,Electronics,3,474.55,1850.74,407.16,277.61,False,South,App,Occasional
O003828,C0773,2024-11-22,Home & Kitchen,1,123.38,160.39,67.36,8.02,False,North,App,Occasional
O001537,C0293,2023-10-25,Electronics,1,407.53,407.53,89.66,20.38,False,West,Retail,Occasional
O007950,C1576,2024-10-20,Beauty,2,41.17,82.34,51.05,0.0,False,West,Partner,Regular
O009669,C1939,2024-02-24,Sports,1,189.64,161.2,61.26,0.0,False,West,Online,Regular
O003941,C0795,2024-05-12,Sports,1,154.95,154.95,58.88,30.99,False,West,Online,Premium
O003237,C0641,2023-05-28,Electronics,2,357.41,714.81,157.26,71.48,False,East,Online,Occasional
O000400,C0081,2024-04-02,Beauty,1,48.86,48.86,30.29,4.89,False,North,App,Regular
O002443,C0475,2024-07-26,Clothing,1,35.0,35.0,19.25,0.0,False,Central,Online,Regular
O004023,C0813,2024-12-31,Sports,2,9.98,25.95,9.86,5.19,False,West,Retail,Regular
O004314,C0867,2024-04-28,Beauty,1,69.03,69.03,42.8,13.81,True,West,Online,Regular
O004079,C0824,2024-01-28,Clothing,1,85.77,72.91,40.1,10.94,False,Central,Retail,Premium
O003660,C0731,2023-06-21,Home & Kitchen,1,6.16,6.16,2.59,0.62,False,South,Online,Regular
O001779,C0339,2023-02-18,Clothing,1,5.0,4.25,2.34,0.21,False,West,Partner,Regular
O002494,C0490,2024-01-05,Beauty,1,36.87,31.34,19.43,3.13,False,East,Partner,Premium
O006976,C1392,2023-10-29,Beauty,1,40.7,40.7,25.23,4.07,False,South,Partner,Regular
O001519,C0289,2024-10-10,Home & Kitchen,1,135.86,135.86,57.06,6.79,False,West,Online,Regular
O000251,C0047,2024-06-05,Home & Kitchen,1,32.77,32.77,13.76,3.28,False,South,App,Regular
O008692,C1749,2024-05-05,Electronics,1,573.92,573.92,126.26,0.0,False,East,Online,Regular
O007096,C1414,2023-05-25,Beauty,1,40.64,40.64,25.2,0.0,False,North,Online,Premium
O001793,C0343,2024-04-04,Sports,2,61.2,122.41,46.52,0.0,False,Central,App,Premium
O004635,C0929,2023-05-08,Clothing,1,90.9,90.9,50.0,4.55,False,South,Partner,Regular
O001239,C0233,2023-11-22,Home & Kitchen,1,75.56,98.23,41.26,19.65,False,West,Online,Occasional
O000491,C0095,2023-11-04,Clothing,1,49.52,64.38,35.41,3.22,False,West,Online,Occasional
O003388,C0670,2023-08-31,Clothing,1,116.61,116.61,64.14,17.49,False,Central,Online,Regular
O006785,C1355,2023-03-18,Beauty,1,26.0,26.0,16.12,2.6,False,North,Retail,Regular
O005078,C1009,2023-02-14,Beauty,1,82.76,70.35,43.62,0.0,False,Central,Partner,Premium
O006913,C1383,2023-06-16,Sports,1,90.31,90.31,34.32,4.52,False,South,Partner,Regular
O002430,C0474,2024-12-19,Sports,1,100.98,131.28,49.89,13.13,False,Central,Online,Premium
O008556,C1721,2023-11-10,Beauty,1,56.3,73.19,45.38,0.0,False,South,App,Premium
O008157,C1629,2023-04-13,Home & Kitchen,1,32.99,32.99,13.86,0.0,False,Central,App,Occasional
O005567,C1112,2023-11-17,Sports,1,43.03,55.94,21.26,11.19,False,North,Partner,Premium
O006001,C1186,2023-01-09,Sports,1,67.61,57.47,21.84,0.0,False,East,App,Premium
O005192,C1029,2023-09-10,Beauty,1,15.66,15.66,9.71,0.0,False,East,Online,Premium
O005393,C1079,2023-11-28,Clothing,1,81.8,106.34,58.49,21.27,False,North,Partner,Occasional
O005026,C1002,2023-01-19,Beauty,1,69.69,59.24,36.73,5.92,False,East,App,Premium
O005263,C1044,2023-12-12,Electronics,1,574.09,746.31,164.19,74.63,True,Central,Online,Regular
